id,ano,latitude_centro,longitude_centro,radius,distance_unit,populacao_total,renda_media,v01031_0_4anos,v01032_5_9anos,v01033_10_14anos,v01034_15_19anos,Total,CEP,Bairro,Cidade,UF,Logradouro,renda_sm,cluster
432855,2022,-23.6291990516499,-46.7564381318471,5,kilometer,354.0,2213.57,25.0,28.0,30.0,30.0,113,05766-290,Campo Limpo,São Paulo,São Paulo,Rua Carualina,1.6040362318840582,2
432858,2022,-23.6387680221616,-46.7513620159172,5,kilometer,482.0,2190.89,21.0,30.0,31.0,31.0,113,05763-450,Campo Limpo,São Paulo,São Paulo,Rua Zacarias Dias Cortês,1.5876014492753623,2
432862,2022,-23.6273684377299,-46.745306926761,5,kilometer,336.0,7567.45,28.0,17.0,10.0,12.0,67,05726-100,Jardim Maria Duarte,São Paulo,São Paulo,Rua Canto do Rio Verde,5.483659420289855,2
432865,2022,-23.6432090407755,-46.7501375620151,5,kilometer,413.0,2995.81,16.0,14.0,32.0,29.0,91,05780-390,Campo Limpo,São Paulo,São Paulo,Viela José Carlos Oliveira,2.1708768115942028,2
432866,2022,-23.6316053472404,-46.7434195208896,5,kilometer,148.0,2206.27,18.0,10.0,9.0,16.0,53,05736-040,Campo Limpo,São Paulo,São Paulo,Rua Alexandre Bening,1.5987463768115941,2
432867,2022,-23.631577725038,-46.7443762713057,5,kilometer,702.0,1657.93,63.0,61.0,71.0,77.0,272,05734-150,Campo Limpo,São Paulo,São Paulo,Rua Alexandre Bening,1.2013985507246376,1
432872,2022,-23.6429738505003,-46.7553798553192,5,kilometer,191.0,9066.67,12.0,16.0,20.0,12.0,60,05763-450,Campo Limpo,São Paulo,São Paulo,Travessa Grande Amor,6.570050724637682,2
432873,2022,-23.6447780776558,-46.7545040900239,5,kilometer,602.0,1864.7,42.0,45.0,43.0,41.0,171,05763-470,Campo Limpo,São Paulo,São Paulo,Rua Fim de Primavera,1.3512318840579711,1
432881,2022,-23.6217453175206,-46.7514011845434,5,kilometer,436.0,5238.75,20.0,21.0,26.0,26.0,93,05755-150,Jardim Maria Duarte,São Paulo,São Paulo,,3.796195652173913,2
432882,2022,-23.6210294393658,-46.7518500497626,5,kilometer,420.0,4489.11,16.0,18.0,19.0,25.0,78,05755-150,Jardim Maria Duarte,São Paulo,São Paulo,,3.2529782608695648,2
432883,2022,-23.6194350602468,-46.7536641290583,5,kilometer,325.0,3600.07,17.0,17.0,14.0,20.0,68,05755-090,Jardim Maria Duarte,São Paulo,São Paulo,,2.6087463768115944,2
432884,2022,-23.6191124031596,-46.7532475323471,5,kilometer,324.0,3870.58,7.0,13.0,11.0,15.0,46,05755-090,Jardim Maria Duarte,São Paulo,São Paulo,,2.804768115942029,2
432885,2022,-23.6331640649743,-46.7545604033413,5,kilometer,172.0,3379.76,9.0,10.0,13.0,14.0,46,05766-290,Campo Limpo,São Paulo,São Paulo,Rua Cardodo Moreira,2.4491014492753624,2
432886,2022,-23.6330115697436,-46.7539344234734,5,kilometer,284.0,2787.89,11.0,15.0,26.0,27.0,79,05767-470,Campo Limpo,São Paulo,São Paulo,Avenida Andréa Pisano,2.0202101449275363,2
432896,2022,-23.6183234779714,-46.756284911487,5,kilometer,204.0,5526.87,9.0,13.0,11.0,13.0,46,05755-090,Jardim Maria Duarte,São Paulo,São Paulo,CDC Cleuza Bueno,4.004978260869565,2
432910,2022,-23.6403664950484,-46.7505573802279,5,kilometer,439.0,2112.79,26.0,25.0,32.0,24.0,107,05763-450,Campo Limpo,São Paulo,São Paulo,Rua Doutor Abelardo da Cunha Lobo,1.5310072463768116,2
432911,2022,-23.6410809210836,-46.7524122501613,5,kilometer,383.0,2970.33,11.0,31.0,23.0,24.0,89,05763-450,Campo Limpo,São Paulo,São Paulo,Rua Isaías Tarandach,2.1524130434782607,2
432912,2022,-23.6317401508743,-46.7462631510866,5,kilometer,266.0,2476.01,17.0,18.0,21.0,20.0,76,05736-040,Campo Limpo,São Paulo,São Paulo,Rua Ageladas,1.7942101449275365,2
432913,2022,-23.630372127374,-46.7439752319083,5,kilometer,549.0,1491.23,45.0,49.0,54.0,53.0,201,05736-040,Campo Limpo,São Paulo,São Paulo,Rua Alexandre Bening,1.0806014492753624,1
432914,2022,-23.6312105701653,-46.7432885048396,5,kilometer,411.0,1711.86,33.0,36.0,38.0,44.0,151,05736-040,Campo Limpo,São Paulo,São Paulo,Rua Alexandre Bening,1.2404782608695653,2
432925,2022,-23.6283435334915,-46.7570613864204,5,kilometer,289.0,2389.56,22.0,26.0,27.0,22.0,97,05766-290,Jardim Maria Duarte,São Paulo,São Paulo,Rua Canori,1.7315652173913043,2
432926,2022,-23.6303829276933,-46.747933077767,5,kilometer,607.0,3971.2,40.0,47.0,29.0,32.0,148,05736-040,Campo Limpo,São Paulo,São Paulo,Rua Clodomiro de Oliveira,2.87768115942029,1
432929,2022,-23.6260844692759,-46.74642302926,5,kilometer,390.0,8929.77,32.0,25.0,23.0,20.0,100,05726-100,Jardim Maria Duarte,São Paulo,São Paulo,Rua Celso Ramos,6.470847826086957,2
432930,2022,-23.627265465006,-46.7473999252364,5,kilometer,335.0,7056.9,25.0,19.0,10.0,7.0,61,05734-100,Jardim Maria Duarte,São Paulo,São Paulo,Rua Carvaxi,5.113695652173913,2
432931,2022,-23.6280505208267,-46.7469002051013,5,kilometer,356.0,8293.02,25.0,14.0,26.0,6.0,71,05726-100,Jardim Maria Duarte,São Paulo,São Paulo,Rua Celso Ramos,6.009434782608696,2
432932,2022,-23.628938271015,-46.7458574570437,5,kilometer,399.0,8851.47,49.0,19.0,13.0,6.0,87,05726-100,Jardim Maria Duarte,São Paulo,São Paulo,Rua do Chico Nunes,6.414108695652174,2
432934,2022,-23.6263001765799,-46.756611185531,5,kilometer,156.0,1377.68,17.0,19.0,19.0,16.0,71,05755-150,Jardim Maria Duarte,São Paulo,São Paulo,Rua Andrea de Firenze,0.9983188405797102,2
432935,2022,-23.6266777877491,-46.7567267458264,5,kilometer,345.0,5725.41,31.0,20.0,20.0,14.0,85,05766-290,Jardim Maria Duarte,São Paulo,São Paulo,Rua Diogo Martins,4.148847826086956,2
432943,2022,-23.6348439306632,-46.7459217790684,5,kilometer,414.0,3628.12,21.0,22.0,28.0,25.0,96,05776-340,Campo Limpo,São Paulo,São Paulo,,2.6290724637681158,2
432944,2022,-23.6336975964746,-46.7452784507088,5,kilometer,1024.0,2034.63,62.0,63.0,57.0,73.0,255,05736-040,Campo Limpo,São Paulo,São Paulo,Rua Adolfo Meyer,1.4743695652173914,1
432946,2022,-23.6163840812189,-46.7527295342857,5,kilometer,712.0,5379.45,29.0,37.0,34.0,28.0,128,05752-590,Jardim Maria Duarte,São Paulo,São Paulo,Estrada dos Mirandas,3.898152173913043,1
432952,2022,-23.6304959295882,-46.7489202402868,5,kilometer,710.0,3249.06,37.0,55.0,42.0,45.0,179,05736-040,Campo Limpo,São Paulo,São Paulo,Rua Carlos Magalhães,2.354391304347826,1
432953,2022,-23.6293303271139,-46.7507024848984,5,kilometer,422.0,4215.03,32.0,25.0,22.0,16.0,95,05736-040,Campo Limpo,São Paulo,São Paulo,Rua Carlos Magalhães,3.054369565217391,2
432954,2022,-23.629069258756,-46.7504724317692,5,kilometer,396.0,4459.44,35.0,20.0,13.0,14.0,82,05736-040,Jardim Maria Duarte,São Paulo,São Paulo,Rua Clodomiro de Oliveira,3.231478260869565,2
432955,2022,-23.6362751313231,-46.7448738137918,5,kilometer,1064.0,2180.26,50.0,66.0,53.0,53.0,222,05776-340,Campo Limpo,São Paulo,São Paulo,,1.579898550724638,1
432956,2022,-23.6357579327648,-46.7438872912302,5,kilometer,139.0,1878.78,10.0,17.0,17.0,5.0,49,05776-340,Campo Limpo,São Paulo,São Paulo,Rua Paulo Hankar,1.3614347826086957,2
432963,2022,-23.6333685846773,-46.7521261962384,5,kilometer,105.0,1856.55,11.0,4.0,4.0,12.0,31,05736-040,Campo Limpo,São Paulo,São Paulo,Rua Melo Coutinho,1.3453260869565218,2
432964,2022,-23.6329306683387,-46.752679107631,5,kilometer,72.0,2695.56,3.0,4.0,,3.0,10,05736-040,Campo Limpo,São Paulo,São Paulo,Rua Melo Coutinho,1.953304347826087,2
432965,2022,-23.6339230041057,-46.7530518248257,5,kilometer,49.0,2172.0,3.0,8.0,,5.0,16,05766-290,Campo Limpo,São Paulo,São Paulo,Rua Inácio Manuel Tourinho,1.5739130434782609,2
432966,2022,-23.6336693051505,-46.7525862731276,5,kilometer,25.0,1530.89,,,0.0,,0,05736-040,Campo Limpo,São Paulo,São Paulo,Rua Melo Coutinho,1.109340579710145,2
432967,2022,-23.6379672265713,-46.7506073688347,5,kilometer,848.0,1931.81,63.0,50.0,53.0,69.0,235,05776-340,Campo Limpo,São Paulo,São Paulo,Avenida Professor Leitão da Cunha,1.3998623188405797,1
432968,2022,-23.6368054056037,-46.7510530440757,5,kilometer,,,,,,,0,05776-340,Campo Limpo,São Paulo,São Paulo,Avenida Professor Leitão da Cunha,,
432969,2022,-23.6438589571809,-46.7499203069629,5,kilometer,21.0,2172.67,0.0,0.0,0.0,0.0,0,05780-390,Campo Limpo,São Paulo,São Paulo,Rua Padre Joaquim Correia de Almeida,1.5743985507246376,2
432970,2022,-23.6427926934053,-46.747989747894,5,kilometer,178.0,3038.1,11.0,6.0,12.0,8.0,37,05777-100,Campo Limpo,São Paulo,São Paulo,Rua Vilar de Figos,2.2015217391304347,2
432971,2022,-23.6429729340405,-46.7487461949783,5,kilometer,91.0,2279.59,4.0,3.0,5.0,8.0,20,05777-100,Campo Limpo,São Paulo,São Paulo,Rua Vilar de Figos,1.651876811594203,2
432972,2022,-23.6444493589125,-46.7500030114442,5,kilometer,80.0,3341.52,4.0,,,,4,05780-390,Campo Limpo,São Paulo,São Paulo,Rua Padre Joaquim Correia de Almeida,2.421391304347826,2
432974,2022,-23.6292715669657,-46.757735092251,5,kilometer,904.0,1654.18,56.0,86.0,71.0,64.0,277,05766-290,Campo Limpo,São Paulo,São Paulo,Rua Cintra Pimentel,1.19868115942029,1
432978,2022,-23.630527607488,-46.7449819402484,5,kilometer,674.0,1350.66,55.0,72.0,53.0,66.0,246,05736-040,Campo Limpo,São Paulo,São Paulo,,0.9787391304347827,1
432979,2022,-23.6304746901612,-46.7462182347638,5,kilometer,23.0,2666.67,6.0,0.0,,,6,05736-040,Campo Limpo,São Paulo,São Paulo,Rua Clara Aurora,1.9323695652173913,2
432980,2022,-23.6442548873807,-46.7507722029926,5,kilometer,276.0,2299.15,12.0,18.0,16.0,21.0,67,05780-390,Campo Limpo,São Paulo,São Paulo,Rua Padre Joaquim Correia de Almeida,1.6660507246376812,2
432987,2022,-23.6329294195684,-46.7514738405965,5,kilometer,479.0,2324.61,17.0,31.0,26.0,38.0,112,05736-040,Campo Limpo,São Paulo,São Paulo,Rua Antônio José Bastos,1.6845,2
432988,2022,-23.6345420110542,-46.7529169147087,5,kilometer,253.0,2610.66,19.0,22.0,23.0,21.0,85,05736-040,Campo Limpo,São Paulo,São Paulo,Rua Melo Coutinho,1.8917826086956522,2
432990,2022,-23.6323180307309,-46.7531769120124,5,kilometer,482.0,1572.88,23.0,42.0,34.0,48.0,147,05767-470,Campo Limpo,São Paulo,São Paulo,Avenida Andréa Pisano,1.139768115942029,2
432991,2022,-23.6225338891562,-46.7473865777585,5,kilometer,618.0,1454.83,46.0,46.0,45.0,58.0,195,05749-280,Campo Limpo,São Paulo,São Paulo,Rua Francisco de Sales,1.0542246376811593,1
432995,2022,-23.6246420380958,-46.7461585335127,5,kilometer,263.0,1154.58,23.0,26.0,23.0,37.0,109,05734-040,Jardim Maria Duarte,São Paulo,São Paulo,Rua das Taboas,0.8366521739130435,2
433420,2022,-23.6268973249649,-46.7454840224792,5,kilometer,109.0,1508.35,10.0,11.0,8.0,7.0,36,05726-100,Jardim Maria Duarte,São Paulo,São Paulo,Rua Canto do Rio Verde,1.0930072463768115,2
433430,2022,-23.6193222924929,-46.7489901979052,5,kilometer,471.0,1300.64,74.0,60.0,55.0,69.0,258,05749-300,Jardim Maria Duarte,São Paulo,São Paulo,Estrada dos Mirandas,0.9424927536231885,2
433431,2022,-23.6200052402453,-46.748760371408,5,kilometer,59.0,1842.19,,4.0,,,4,05749-300,Jardim Maria Duarte,São Paulo,São Paulo,Estrada dos Mirandas,1.3349202898550725,2
433432,2022,-23.6308263156381,-46.756461789017294,5,kilometer,412.0,1540.44,22.0,30.0,34.0,39.0,125,05766-290,Campo Limpo,São Paulo,São Paulo,,1.1162608695652174,2
433433,2022,-23.6306390345632,-46.7565833853638,5,kilometer,89.0,1676.15,4.0,0.0,12.0,5.0,21,05766-290,Campo Limpo,São Paulo,São Paulo,,1.2146014492753623,2
433436,2022,-23.6377066286167,-46.7532689577375,5,kilometer,350.0,2089.93,15.0,24.0,21.0,31.0,91,05763-450,Campo Limpo,São Paulo,São Paulo,Praça João Pais Málio,1.5144420289855072,2
433437,2022,-23.6364728109461,-46.7531496977091,5,kilometer,125.0,2276.81,5.0,4.0,7.0,9.0,25,05763-450,Campo Limpo,São Paulo,São Paulo,Rua Zacarias Dias Cortês,1.6498623188405797,2
433438,2022,-23.6353393080479,-46.7491790969058,5,kilometer,692.0,2076.61,51.0,44.0,39.0,42.0,176,05736-040,Campo Limpo,São Paulo,São Paulo,Rua Francisco Soares,1.5047898550724639,1
433439,2022,-23.6353506588646,-46.7500443078594,5,kilometer,68.0,1763.5,3.0,4.0,4.0,8.0,19,05776-340,Campo Limpo,São Paulo,São Paulo,Rua Viega Xortes,1.2778985507246376,2
433440,2022,-23.6375729156628,-46.7457039848776,5,kilometer,760.0,2131.57,62.0,50.0,26.0,28.0,166,05776-340,Campo Limpo,São Paulo,São Paulo,Rua José Ferreira,1.5446159420289856,1
433441,2022,-23.6377549350637,-46.745074515535,5,kilometer,432.0,2068.64,30.0,24.0,21.0,15.0,90,05776-340,Campo Limpo,São Paulo,São Paulo,Rua José Ferreira,1.499014492753623,2
433855,2022,-23.6503846892475,-46.7552210163278,5,kilometer,473.0,2416.25,14.0,25.0,19.0,39.0,97,05780-390,Capão Redondo,São Paulo,São Paulo,Travessa Capelinha,1.7509057971014492,2
434085,2022,-23.651130692042,-46.7535241870669,5,kilometer,514.0,3777.75,32.0,22.0,18.0,21.0,93,05780-390,Capão Redondo,São Paulo,São Paulo,Travessa Banco do Brasil,2.7375,2
434086,2022,-23.6508215748913,-46.754205290151695,5,kilometer,229.0,3753.71,14.0,8.0,7.0,10.0,39,05780-390,Capão Redondo,São Paulo,São Paulo,,2.7200797101449274,2
434147,2022,-23.6488142141862,-46.7545549992933,5,kilometer,297.0,8664.8,15.0,15.0,20.0,19.0,69,05780-390,Capão Redondo,São Paulo,São Paulo,Estrada de Itapecerica,6.2788405797101445,2
435001,2022,-23.6607034563312,-46.6789731098283,5,kilometer,437.0,6754.62,24.0,22.0,22.0,20.0,88,04660-000,Cidade Ademar,São Paulo,São Paulo,Avenida Interlagos,4.894652173913044,2
435007,2022,-23.6573602010067,-46.6755509826549,5,kilometer,338.0,5437.04,13.0,13.0,19.0,16.0,61,04649-030,Cidade Ademar,São Paulo,São Paulo,Rua Santa Libânia,3.9398840579710144,2
435018,2022,-23.6521234588516,-46.6757807779582,5,kilometer,715.0,8436.01,27.0,41.0,28.0,26.0,122,04626-000,Cidade Ademar,São Paulo,São Paulo,Rua Adolfo Casais Monteiro,6.113050724637682,1
435019,2022,-23.6545020350399,-46.6742774060436,5,kilometer,479.0,7615.48,10.0,20.0,16.0,25.0,71,04649-030,Cidade Ademar,São Paulo,São Paulo,Rua Francisco Teles Dourado,5.518463768115942,2
435020,2022,-23.6530065767034,-46.6723323212871,5,kilometer,477.0,7998.44,22.0,19.0,33.0,21.0,95,04650-180,Cidade Ademar,São Paulo,São Paulo,Rua Amandaba,5.795971014492753,2
435035,2022,-23.6521520798635,-46.677736765537,5,kilometer,231.0,8420.91,11.0,15.0,18.0,9.0,53,04662-003,Cidade Ademar,São Paulo,São Paulo,Rua Carlos Batista de Magalhães,6.1021086956521735,2
435036,2022,-23.6496910481417,-46.6738598405031,5,kilometer,871.0,13414.17,37.0,59.0,57.0,64.0,217,04381-000,Cidade Ademar,São Paulo,São Paulo,Rua Bojabi,9.720413043478262,1
435042,2022,-23.6462917433901,-46.673336239968,5,kilometer,597.0,7097.96,21.0,17.0,31.0,22.0,91,04363-001,Cidade Ademar,São Paulo,São Paulo,Rua Doutor Gentil Leite Martins,5.143449275362319,1
435097,2022,-23.6566089390812,-46.6735554848852,5,kilometer,360.0,4595.42,20.0,21.0,24.0,17.0,82,04649-030,Cidade Ademar,São Paulo,São Paulo,Rua Lucindo dos Passos,3.330014492753623,2
435489,2022,-23.6569327665856,-46.678788940065694,5,kilometer,350.0,6317.65,18.0,19.0,15.0,19.0,71,04664-010,Cidade Ademar,São Paulo,São Paulo,Rua Libero Ripoli,4.578007246376811,2
435490,2022,-23.6589932290883,-46.6780429963528,5,kilometer,306.0,3895.79,18.0,14.0,13.0,15.0,60,04660-000,Cidade Ademar,São Paulo,São Paulo,Rua Eduardo Amigo,2.823036231884058,2
435538,2022,-23.6479458588484,-46.6713967240478,5,kilometer,320.0,12788.42,34.0,15.0,10.0,6.0,65,04381-000,Cidade Ademar,São Paulo,São Paulo,Rua dos Cafezais,9.266971014492754,0
435565,2022,-23.6572689330271,-46.6777585337781,5,kilometer,224.0,10577.18,4.0,5.0,10.0,12.0,31,04660-010,Cidade Ademar,São Paulo,São Paulo,Rua Nilo Torres,7.664623188405797,0
435566,2022,-23.6583324981956,-46.6770485852406,5,kilometer,224.0,9200.24,9.0,4.0,12.0,6.0,31,04660-010,Cidade Ademar,São Paulo,São Paulo,Rua Nilo Torres,6.666840579710144,2
435580,2022,-23.6552224531907,-46.6782721387219,5,kilometer,414.0,9596.88,29.0,27.0,17.0,12.0,85,04664-010,Cidade Ademar,São Paulo,São Paulo,Rua Sincorá,6.954260869565217,0
435581,2022,-23.6569574269966,-46.6770828052175,5,kilometer,433.0,7633.81,24.0,16.0,18.0,17.0,75,04664-010,Cidade Ademar,São Paulo,São Paulo,Rua Manguaba,5.531746376811594,2
435584,2022,-23.6488430610001,-46.6711501648105,5,kilometer,353.0,11295.29,32.0,27.0,14.0,13.0,86,04381-000,Cidade Ademar,São Paulo,São Paulo,Rua dos Cafezais,8.18499275362319,0
435585,2022,-23.647081113567,-46.6717813913092,5,kilometer,288.0,8222.52,15.0,9.0,16.0,13.0,53,04363-001,Cidade Ademar,São Paulo,São Paulo,Rua dos Cafezais,5.958347826086957,2
435596,2022,-23.6502949889561,-46.6714890261845,5,kilometer,369.0,10431.0,14.0,15.0,16.0,14.0,59,04363-010,Cidade Ademar,São Paulo,São Paulo,Rua das Flechas,7.558695652173913,0
441283,2022,-23.6067800102011,-46.6802642929412,5,kilometer,399.0,8766.83,13.0,13.0,17.0,24.0,67,04560-002,Vila Olímpia,São Paulo,São Paulo,Rua Kansas,6.35277536231884,2
441284,2022,-23.6068499542705,-46.6827614458615,5,kilometer,465.0,13784.21,22.0,16.0,21.0,24.0,83,04566-060,Vila Olímpia,São Paulo,São Paulo,Rua Geórgia,9.988557971014492,0
441285,2022,-23.6051829603278,-46.6871990273365,5,kilometer,508.0,9635.06,38.0,19.0,17.0,12.0,86,04570-140,Vila Olímpia,São Paulo,São Paulo,Rua Babitonga,6.981927536231884,0
441286,2022,-23.6020121552748,-46.6891607898803,5,kilometer,352.0,7533.68,11.0,9.0,15.0,17.0,52,04571-010,Vila Olímpia,São Paulo,São Paulo,Rua Macambará,5.459188405797102,2
441287,2022,-23.5987850391115,-46.6932387771018,5,kilometer,56.0,3609.32,,,,,0,04571-030,Vila Olímpia,São Paulo,São Paulo,Avenida das Nações Unidas,2.615449275362319,2
441292,2022,-23.6090924863242,-46.6783160666799,5,kilometer,450.0,11245.93,25.0,20.0,29.0,19.0,93,04560-002,Brooklin Novo,São Paulo,São Paulo,Rua Kansas,8.14922463768116,0
441293,2022,-23.6112087058394,-46.6795365739909,5,kilometer,351.0,15936.09,14.0,16.0,22.0,14.0,66,04566-060,Vila Olímpia,São Paulo,São Paulo,Rua Luisiânia,11.547891304347827,0
441294,2022,-23.6084592496949,-46.683821961223,5,kilometer,509.0,11622.58,18.0,35.0,22.0,32.0,107,04560-012,Vila Olímpia,São Paulo,São Paulo,Rua Ribeiro do Vale,8.422159420289855,0
441295,2022,-23.6071615370631,-46.6891335606092,5,kilometer,297.0,10395.05,14.0,8.0,5.0,8.0,35,04562-002,Brooklin Novo,São Paulo,São Paulo,Rua Ipurinás,7.532644927536231,0
441296,2022,-23.6043245065288,-46.6916860329107,5,kilometer,242.0,7763.33,4.0,7.0,3.0,8.0,22,04569-011,Vila Olímpia,São Paulo,São Paulo,Rua José Rodrigues,5.625601449275362,2
441297,2022,-23.603962932909,-46.6933410595524,5,kilometer,95.0,8636.45,,,,5.0,5,04571-110,Vila Olímpia,São Paulo,São Paulo,Rua Alcides Lourenço da Rocha,6.258297101449276,2
441301,2022,-23.6120946121765,-46.679942648321,5,kilometer,284.0,11831.55,11.0,17.0,6.0,5.0,39,04560-010,Brooklin Novo,São Paulo,São Paulo,Rua Nebraska,8.573586956521739,0
441302,2022,-23.6119253772259,-46.6806758653877,5,kilometer,370.0,19782.44,19.0,10.0,11.0,7.0,47,04560-001,Brooklin Novo,São Paulo,São Paulo,Travessa Ernesto Pereira Lopes,14.335101449275362,0
441303,2022,-23.607842326505,-46.6928754569187,5,kilometer,299.0,17357.03,10.0,13.0,12.0,9.0,44,04575-060,Itaim Bibi,São Paulo,São Paulo,Rua Flórida,12.577557971014492,0
441309,2022,-23.6138144764421,-46.679555698475504,5,kilometer,421.0,14947.87,8.0,10.0,16.0,15.0,49,04556-300,Brooklin Novo,São Paulo,São Paulo,,10.831789855072465,0
441310,2022,-23.612783427432,-46.6813600947269,5,kilometer,344.0,18098.45,19.0,14.0,6.0,13.0,52,04560-001,Brooklin Novo,São Paulo,São Paulo,Rua Indiana,13.11481884057971,0
441311,2022,-23.6109796315608,-46.6829717304695,5,kilometer,264.0,12904.58,9.0,4.0,3.0,6.0,22,04566-061,Brooklin Novo,São Paulo,São Paulo,Rua Guararapes,9.351144927536232,0
441312,2022,-23.6122876528115,-46.6837623080518,5,kilometer,267.0,11001.22,14.0,6.0,11.0,9.0,40,04564-002,Brooklin Novo,São Paulo,São Paulo,Avenida Padre Antônio José dos Santos,7.971898550724637,0
441313,2022,-23.6127798547655,-46.6933974001074,5,kilometer,318.0,5379.17,12.0,15.0,24.0,19.0,70,04576-060,Brooklin Novo,São Paulo,São Paulo,Rua Conceição de Monte Alegre,3.897949275362319,2
441323,2022,-23.6158211756485,-46.6970731999208,5,kilometer,407.0,8822.43,14.0,15.0,14.0,18.0,61,04583-110,Brooklin Novo,São Paulo,São Paulo,Avenida das Nações Unidas,6.393065217391305,2
441326,2022,-23.6190515760699,-46.6882248432557,5,kilometer,465.0,7720.68,20.0,23.0,19.0,20.0,82,04581-050,Brooklin Novo,São Paulo,São Paulo,Rua Pascoal Pais,5.594695652173913,2
441334,2022,-23.6220567874284,-46.6866721630021,5,kilometer,735.0,15530.07,44.0,33.0,21.0,20.0,118,04582-000,Brooklin Novo,São Paulo,São Paulo,Rua Álvaro Rodrigues,11.253673913043478,1
441341,2022,-23.6133721478169,-46.6949295903357,5,kilometer,449.0,2938.05,16.0,28.0,32.0,36.0,112,04583-100,Brooklin Novo,São Paulo,São Paulo,Avenida Jornalista Roberto Marinho,2.129021739130435,2
441342,2022,-23.6137091369097,-46.6936100901546,5,kilometer,300.0,2550.83,19.0,24.0,20.0,23.0,86,04583-100,Brooklin Novo,São Paulo,São Paulo,Avenida Jornalista Roberto Marinho,1.848427536231884,2
441347,2022,-23.6016956772575,-46.6869127733836,5,kilometer,348.0,8840.8,18.0,16.0,24.0,24.0,82,04570-140,Vila Olímpia,São Paulo,São Paulo,Rua Geraldo Bourroul,6.406376811594202,2
441348,2022,-23.6133434424006,-46.6788156775223,5,kilometer,124.0,12259.16,,,0.0,3.0,3,04556-300,Brooklin Novo,São Paulo,São Paulo,Avenida Santo Amaro,8.883449275362318,0
441349,2022,-23.6107095420706,-46.6847018170373,5,kilometer,307.0,7537.8,8.0,13.0,10.0,9.0,40,04566-061,Brooklin Novo,São Paulo,São Paulo,Rua Nova Orleans,5.462173913043478,2
