id,ano,latitude_centro,longitude_centro,radius,distance_unit,populacao_total,renda_media,v01031_0_4anos,v01032_5_9anos,v01033_10_14anos,v01034_15_19anos,Total,CEP
455621,2022,-23.6324117299104,-46.7234768789076,5,kilometer,209.0,"23306,02",10.0,9.0,25.0,24.0,68,05707-400
455622,2022,-23.6301115129524,-46.7212902639424,5,kilometer,299.0,"38322,45",20.0,6.0,14.0,14.0,54,05707-400
455623,2022,-23.6302572149537,-46.7196506431946,5,kilometer,267.0,"29036,36",12.0,11.0,26.0,13.0,62,05707-400
455624,2022,-23.6226756251554,-46.7298283720072,5,kilometer,334.0,"6776,19",31.0,17.0,12.0,18.0,78,05712-040
455625,2022,-23.6165217208085,-46.7305683653961,5,kilometer,529.0,"2647,77",30.0,36.0,48.0,49.0,163,05661-050
455626,2022,-23.6168123156102,-46.7313004806958,5,kilometer,305.0,"7831,82",10.0,7.0,4.0,8.0,29,05661-050
455627,2022,-23.6192847356721,-46.7385991301143,5,kilometer,425.0,"13450,24",31.0,25.0,10.0,10.0,76,05641-060
455628,2022,-23.6203665310915,-46.7386272038837,5,kilometer,199.0,"17325,57",6.0,10.0,12.0,6.0,34,05642-001
455629,2022,-23.62334342804,-46.7263065493774,5,kilometer,392.0,"11790,69",12.0,21.0,14.0,11.0,58,05712-040
455630,2022,-23.6326850737784,-46.7317749050054,5,kilometer,247.0,"19061,8",5.0,12.0,17.0,17.0,51,05717-270
455631,2022,-23.6316692413616,-46.7309391608338,5,kilometer,625.0,"24194,58",69.0,54.0,39.0,25.0,187,05715-010
455632,2022,-23.6144120329775,-46.7234821857476,5,kilometer,296.0,"1704,57",27.0,21.0,29.0,23.0,100,05663-020
455633,2022,-23.6145342107076,-46.7224937177499,5,kilometer,560.0,"1613,31",47.0,45.0,39.0,42.0,173,05659-020
455634,2022,-23.6268794255438,-46.7391853339739,5,kilometer,584.0,"13874,43",35.0,54.0,21.0,6.0,116,05727-160
455635,2022,-23.6243216217,-46.738299747837,5,kilometer,168.0,"10263,44",8.0,8.0,,,16,05727-250
455636,2022,-23.6290838997998,-46.7325657524245,5,kilometer,463.0,"15834,52",14.0,20.0,25.0,27.0,86,05715-010
455637,2022,-23.6273060803899,-46.7330798658282,5,kilometer,125.0,"12794,67",,0.0,,,0,05715-010
455638,2022,-23.6193674425829,-46.7372162901946,5,kilometer,357.0,"19315,01",28.0,16.0,14.0,10.0,68,05642-000
455639,2022,-23.6349053809358,-46.7262901997666,5,kilometer,632.0,"18954,01",45.0,49.0,39.0,31.0,164,05708-290
455640,2022,-23.6174567607436,-46.7307196836871,5,kilometer,783.0,"1872,73",64.0,61.0,68.0,86.0,279,05665-010
455641,2022,-23.6351201293116,-46.7358582753203,5,kilometer,141.0,"10497,14",4.0,,,,4,05718-300
455642,2022,-23.6340386299873,-46.7355259613886,5,kilometer,463.0,"10836,24",16.0,25.0,12.0,6.0,59,05718-300
455643,2022,-23.6241376452369,-46.7306705746426,5,kilometer,428.0,"14187,69",21.0,7.0,9.0,11.0,48,05712-040
455644,2022,-23.6267004905576,-46.7290580489379,5,kilometer,256.0,"13527,08",16.0,10.0,19.0,12.0,57,05715-010
455645,2022,-23.6189621473325,-46.7453342561814,5,kilometer,440.0,"3372,98",24.0,16.0,30.0,25.0,95,05749-300
455646,2022,-23.6239334236575,-46.744294518211,5,kilometer,384.0,"7246,3",20.0,18.0,16.0,17.0,71,05734-140
455647,2022,-23.6220652419116,-46.7439980237266,5,kilometer,60.0,"3169,6",0.0,3.0,3.0,4.0,10,05734-140
455648,2022,-23.6205072240927,-46.743619811287104,5,kilometer,454.0,"14012,06",33.0,30.0,21.0,25.0,109,05749-260
455649,2022,-23.6328958121603,-46.7409524142082,5,kilometer,371.0,"4714,1",24.0,24.0,14.0,16.0,78,05734-150
455650,2022,-23.6334175427183,-46.7407870727633,5,kilometer,565.0,"4352,31",35.0,33.0,31.0,20.0,119,05776-340
455651,2022,-23.6305616143323,-46.7385928586378,5,kilometer,328.0,"11846,07",20.0,11.0,8.0,5.0,44,05734-150
455652,2022,-23.6312084866701,-46.7388274786499,5,kilometer,324.0,"11439,05",23.0,11.0,8.0,6.0,48,05734-150
455653,2022,-23.6362312932745,-46.7382043411174,5,kilometer,311.0,"7206,51",14.0,22.0,16.0,13.0,65,05718-300
455654,2022,-23.6369820067158,-46.7386161769839,5,kilometer,252.0,"9149,93",15.0,11.0,6.0,7.0,39,05718-300
455655,2022,-23.6274061403643,-46.7438838625972,5,kilometer,212.0,"13174,24",5.0,,4.0,,9,05726-100
455656,2022,-23.6265908195894,-46.7419672841568,5,kilometer,784.0,"13254,26",64.0,48.0,36.0,33.0,181,05734-100
455657,2022,-23.6267488879719,-46.7403060919754,5,kilometer,138.0,"12706,72",3.0,,10.0,4.0,17,05727-250
455658,2022,-23.6324529933953,-46.7306573931318,5,kilometer,289.0,"23967,79",15.0,17.0,36.0,22.0,90,05717-270
455659,2022,-23.6324813639169,-46.7296394769936,5,kilometer,263.0,"12139,15",10.0,3.0,5.0,7.0,25,05717-270
455660,2022,-23.6323505719461,-46.7292325736665,5,kilometer,269.0,"12548,96",8.0,7.0,6.0,5.0,26,05717-270
455661,2022,-23.6247202316908,-46.7450660450996,5,kilometer,578.0,"4432,37",44.0,22.0,21.0,28.0,115,05734-140
455662,2022,-23.6254205053061,-46.7444033668271,5,kilometer,345.0,"8381,83",26.0,19.0,16.0,16.0,77,05734-100
455663,2022,-23.640094383562,-46.7393377894683,5,kilometer,1691.0,"3883,02",111.0,95.0,97.0,74.0,377,05777-100
455664,2022,-23.63793151143,-46.7416639539373,5,kilometer,235.0,"1425,14",18.0,31.0,10.0,18.0,77,05776-340
455665,2022,-23.636787342112,-46.741647229958,5,kilometer,417.0,"1868,86",46.0,37.0,45.0,42.0,170,05776-340
455666,2022,-23.6388446971012,-46.7435879424655,5,kilometer,265.0,"1652,99",31.0,35.0,18.0,17.0,101,05776-340
455667,2022,-23.6375816144624,-46.7429455152533,5,kilometer,905.0,"2940,59",49.0,60.0,59.0,57.0,225,05776-340
455668,2022,-23.61683332,-46.720311144194,5,kilometer,,,,,,,0,05659-020
455669,2022,-23.6164372956792,-46.7201927943263,5,kilometer,87.0,"1848,7",4.0,4.0,,9.0,17,05659-020
455670,2022,-23.6275869956379,-46.7260943189715,5,kilometer,15.0,2250,0.0,0.0,3.0,,3,05705-170
455672,2022,-23.6189471613168,-46.7247602333636,5,kilometer,537.0,"1805,85",36.0,60.0,53.0,55.0,204,05712-040
458068,2022,-23.6016654355354,-46.7411898859481,5,kilometer,132.0,"18358,61",3.0,3.0,6.0,7.0,19,05634-020
458071,2022,-23.6005868347227,-46.7364222193036,5,kilometer,526.0,"3932,29",29.0,31.0,34.0,33.0,127,05625-050
458072,2022,-23.6014114144163,-46.7383425610985,5,kilometer,259.0,"4181,39",10.0,5.0,9.0,14.0,38,05520-200
458073,2022,-23.603589387189,-46.7380932237513,5,kilometer,334.0,"3765,06",15.0,15.0,18.0,13.0,61,05634-020
458074,2022,-23.6050862337605,-46.7380007898874,5,kilometer,406.0,"7263,81",16.0,25.0,20.0,23.0,84,05634-020
458075,2022,-23.6060675832678,-46.7383458803043,5,kilometer,383.0,"7336,2",13.0,10.0,18.0,14.0,55,05630-090
458076,2022,-23.6068603015713,-46.7400173699581,5,kilometer,256.0,"7427,31",3.0,12.0,13.0,9.0,37,05639-100
458077,2022,-23.6038229452214,-46.7406420376894,5,kilometer,396.0,"4735,05",19.0,15.0,18.0,20.0,72,05634-020
458078,2022,-23.6027409255337,-46.7419385135497,5,kilometer,257.0,"6349,32",8.0,11.0,8.0,11.0,38,05634-020
458079,2022,-23.6038049156721,-46.7420661097601,5,kilometer,345.0,"4576,77",7.0,13.0,21.0,20.0,61,05634-020
458086,2022,-23.5981239998457,-46.734608322628496,5,kilometer,383.0,"3737,56",19.0,23.0,20.0,15.0,77,05625-050
458087,2022,-23.5990552902917,-46.7361821708608,5,kilometer,265.0,"2440,65",11.0,12.0,19.0,19.0,61,05625-050
458088,2022,-23.6030764398915,-46.7344211784906,5,kilometer,393.0,"3852,89",23.0,30.0,28.0,23.0,104,05625-170
458089,2022,-23.6086334904287,-46.7367685147019,5,kilometer,455.0,"8936,39",11.0,20.0,29.0,18.0,78,05630-090
458090,2022,-23.607427133502,-46.7428364169464,5,kilometer,342.0,"7886,64",7.0,18.0,10.0,23.0,58,05640-001
458091,2022,-23.6046260491822,-46.7430470561823,5,kilometer,420.0,"8190,93",15.0,17.0,27.0,18.0,77,05634-020
458099,2022,-23.5978032936426,-46.7327311256648,5,kilometer,511.0,"2676,65",17.0,29.0,36.0,22.0,104,05625-050
458100,2022,-23.5987073106375,-46.7326319256538,5,kilometer,169.0,"3010,46",4.0,7.0,8.0,7.0,26,05625-050
458101,2022,-23.6001755750033,-46.732453417888,5,kilometer,260.0,"3674,56",8.0,10.0,7.0,13.0,38,05625-050
458102,2022,-23.6016728796059,-46.7313825904078,5,kilometer,398.0,"3854,35",16.0,26.0,19.0,15.0,76,05629-900
458103,2022,-23.6014880894499,-46.7293575618692,5,kilometer,445.0,8734,26.0,17.0,24.0,23.0,90,05629-900
458104,2022,-23.6030674675994,-46.72774937989431,5,kilometer,300.0,"7642,09",13.0,17.0,14.0,8.0,52,05629-900
458105,2022,-23.6060155441093,-46.7290892308097,5,kilometer,737.0,"1658,37",42.0,53.0,56.0,55.0,206,05659-000
458106,2022,-23.6071035422308,-46.7269964256434,5,kilometer,701.0,"1928,49",49.0,45.0,43.0,57.0,194,05659-000
458107,2022,-23.6099018765911,-46.7285502693923,5,kilometer,1188.0,"1638,48",69.0,92.0,95.0,91.0,347,05662-020
458108,2022,-23.6090390632888,-46.7295169606344,5,kilometer,1062.0,"1577,78",85.0,87.0,96.0,87.0,355,05625-170
458109,2022,-23.6110632307841,-46.7323152863836,5,kilometer,353.0,"15922,27",15.0,11.0,14.0,19.0,59,05662-020
458110,2022,-23.6151529833802,-46.7391267136828,5,kilometer,446.0,"9737,97",18.0,19.0,20.0,30.0,87,05642-000
458111,2022,-23.613274293822,-46.7359123836339,5,kilometer,454.0,"12848,35",26.0,21.0,27.0,22.0,96,05642-000
458112,2022,-23.6154554053499,-46.737412121532,5,kilometer,499.0,"12752,78",25.0,28.0,21.0,28.0,102,05640-002
458113,2022,-23.6157322493949,-46.735617669062,5,kilometer,320.0,"13509,79",8.0,13.0,22.0,24.0,67,05642-000
458114,2022,-23.6115182074264,-46.7387636284249,5,kilometer,362.0,"13083,47",22.0,23.0,12.0,12.0,69,05639-100
458115,2022,-23.6080511657382,-46.7458946691765,5,kilometer,227.0,6123,9.0,10.0,10.0,11.0,40,05640-001
458116,2022,-23.6099888674101,-46.7471619304143,5,kilometer,353.0,"5377,55",10.0,11.0,14.0,15.0,50,05741-170
458134,2022,-23.5942519251695,-46.7284555817701,5,kilometer,227.0,"5881,81",6.0,6.0,8.0,7.0,27,05624-001
458135,2022,-23.5956297619339,-46.7262993317043,5,kilometer,573.0,"5179,67",16.0,27.0,30.0,29.0,102,05624-001
458136,2022,-23.5959247446831,-46.7286810397148,5,kilometer,180.0,"4491,66",8.0,7.0,9.0,11.0,35,05624-001
458137,2022,-23.5977094712012,-46.7271912249839,5,kilometer,250.0,"3893,64",5.0,13.0,6.0,15.0,39,05624-001
458138,2022,-23.5975156502559,-46.7300758873401,5,kilometer,557.0,"16153,07",17.0,23.0,24.0,44.0,108,05624-001
458139,2022,-23.5996950205457,-46.7281599507034,5,kilometer,346.0,"13268,76",13.0,10.0,15.0,32.0,70,05629-900
458140,2022,-23.6008990308215,-46.7268765466872,5,kilometer,590.0,"5442,63",28.0,30.0,30.0,27.0,115,05629-900
458141,2022,-23.6128954744245,-46.7313987955962,5,kilometer,462.0,"11694,59",14.0,18.0,22.0,13.0,67,05663-020
458142,2022,-23.6143747847191,-46.74952590013,5,kilometer,245.0,"5352,48",6.0,11.0,8.0,10.0,35,05750-000
458143,2022,-23.6114596873117,-46.7487735879018,5,kilometer,63.0,"5200,55",7.0,,5.0,7.0,19,05741-170
458144,2022,-23.6100136179726,-46.7501049881609,5,kilometer,224.0,"7049,21",6.0,5.0,9.0,9.0,29,05521-400
458148,2022,-23.5937127168817,-46.7231333558317,5,kilometer,425.0,"13097,16",8.0,13.0,16.0,20.0,57,05617-120
458149,2022,-23.5988576781437,-46.7226317693562,5,kilometer,232.0,"7826,37",7.0,6.0,10.0,17.0,40,05653-070
458150,2022,-23.5987764613143,-46.7356336748415,5,kilometer,610.0,"1729,56",38.0,37.0,35.0,36.0,146,05625-050
458152,2022,-23.6121395246443,-46.7502893681823,5,kilometer,,,,,,,0,05750-000
458155,2022,-23.6003666710191,-46.7399026185153,5,kilometer,159.0,"4022,95",,6.0,7.0,6.0,19,05520-200
458158,2022,-23.6037477620379,-46.7395756888781,5,kilometer,406.0,"6135,62",12.0,15.0,16.0,15.0,58,05634-020
458160,2022,-23.6007438371393,-46.7391802440271,5,kilometer,406.0,"4013,83",20.0,13.0,20.0,15.0,68,05520-200
458161,2022,-23.5993362085032,-46.7375417088948,5,kilometer,389.0,"3106,05",15.0,25.0,14.0,18.0,72,05625-050
458162,2022,-23.6021219956174,-46.7360744470783,5,kilometer,427.0,"3400,96",19.0,18.0,22.0,22.0,81,05625-050
458163,2022,-23.6029359671273,-46.7369127638911,5,kilometer,322.0,"3789,25",11.0,13.0,13.0,20.0,57,05625-050
458164,2022,-23.6034622069437,-46.7374300686684,5,kilometer,351.0,"5171,95",21.0,16.0,13.0,22.0,72,05634-020
458165,2022,-23.6066183519589,-46.7388271220886,5,kilometer,341.0,"6440,68",7.0,9.0,19.0,17.0,52,05639-100
458166,2022,-23.6025557513355,-46.7409959654371,5,kilometer,328.0,6423,8.0,13.0,14.0,21.0,56,05634-020
458167,2022,-23.6019857383091,-46.7426280549816,5,kilometer,216.0,"7302,07",8.0,9.0,7.0,9.0,33,05634-020
458175,2022,-23.6028155518996,-46.7338439169711,5,kilometer,511.0,2697,32.0,31.0,26.0,35.0,124,05625-170
458176,2022,-23.6038686585768,-46.735172112734,5,kilometer,392.0,"3522,82",18.0,20.0,21.0,16.0,75,05625-170
458177,2022,-23.6098069043975,-46.7367782592456,5,kilometer,240.0,"8846,3",9.0,8.0,12.0,9.0,38,05639-100
458178,2022,-23.6106694290767,-46.735747568991,5,kilometer,407.0,"15446,18",11.0,17.0,14.0,27.0,69,05630-090
458179,2022,-23.6102783640169,-46.734833958819,5,kilometer,226.0,"10436,34",9.0,10.0,20.0,16.0,55,05630-090
458180,2022,-23.6104591744071,-46.7399358677916,5,kilometer,177.0,"9708,79",4.0,7.0,11.0,11.0,33,05639-100
458181,2022,-23.6098116193238,-46.7422078413092,5,kilometer,191.0,"11634,26",5.0,8.0,6.0,7.0,26,05639-100
458182,2022,-23.6059306971501,-46.7444938936795,5,kilometer,359.0,"8124,85",6.0,15.0,19.0,17.0,57,05640-001
458200,2022,-23.5960311014865,-46.7322279498949,5,kilometer,257.0,"5053,34",6.0,9.0,11.0,9.0,35,05625-050
458201,2022,-23.5989005215059,-46.7314172665461,5,kilometer,573.0,"8879,2",23.0,28.0,26.0,22.0,99,05625-050
458202,2022,-23.6000989218046,-46.731157415068,5,kilometer,486.0,"9345,24",15.0,20.0,22.0,33.0,90,05625-050
458203,2022,-23.5994358542832,-46.7303240734462,5,kilometer,245.0,"7674,05",4.0,4.0,8.0,6.0,22,05625-050
458204,2022,-23.6004713075739,-46.7304966940513,5,kilometer,247.0,"10662,62",10.0,7.0,9.0,6.0,32,05625-050
458205,2022,-23.6038968881081,-46.730634518331,5,kilometer,378.0,"5160,95",11.0,11.0,11.0,20.0,53,05629-900
458206,2022,-23.6081269643384,-46.7267661412025,5,kilometer,420.0,"13950,94",13.0,25.0,27.0,19.0,84,05659-000
458207,2022,-23.6059493411202,-46.728600304857,5,kilometer,150.0,"2105,38",8.0,13.0,14.0,14.0,49,05659-000
458208,2022,-23.6061160183467,-46.7268330610772,5,kilometer,910.0,"1847,68",60.0,69.0,71.0,87.0,287,05659-000
458209,2022,-23.6070237175494,-46.7279015046213,5,kilometer,699.0,"1767,42",41.0,62.0,59.0,55.0,217,05659-000
458210,2022,-23.6074846315443,-46.7289398372726,5,kilometer,945.0,"1539,39",61.0,72.0,82.0,88.0,303,05659-000
458211,2022,-23.6079881004507,-46.7279644755623,5,kilometer,844.0,"1450,67",59.0,71.0,60.0,46.0,236,05659-000
458212,2022,-23.6079341103057,-46.7277801313736,5,kilometer,313.0,"1466,79",33.0,33.0,27.0,26.0,119,05659-000
458213,2022,-23.6094953750185,-46.7278611188817,5,kilometer,1275.0,"1874,15",94.0,101.0,120.0,98.0,413,05659-000
458214,2022,-23.6110449974679,-46.7282779210382,5,kilometer,586.0,"1868,98",40.0,51.0,31.0,59.0,181,05663-020
458215,2022,-23.6109894379336,-46.7346289334086,5,kilometer,334.0,"8446,16",11.0,13.0,17.0,12.0,53,05630-090
458216,2022,-23.6112356059163,-46.7353253727764,5,kilometer,331.0,"7568,71",6.0,13.0,19.0,21.0,59,05630-090
458217,2022,-23.6133002585128,-46.7388291777651,5,kilometer,529.0,"14606,37",22.0,29.0,33.0,23.0,107,05640-002
458218,2022,-23.6100253681681,-46.737481713871,5,kilometer,552.0,"16528,15",27.0,50.0,51.0,44.0,172,05639-100
458219,2022,-23.6111495575928,-46.737251148164894,5,kilometer,486.0,"14813,84",33.0,36.0,39.0,31.0,139,05630-090
458220,2022,-23.6107317383487,-46.7374131658113,5,kilometer,209.0,"12213,7",5.0,8.0,15.0,10.0,38,05630-090
458221,2022,-23.6120883001385,-46.7390360916,5,kilometer,198.0,"10041,31",4.0,3.0,4.0,12.0,23,05630-090
458222,2022,-23.61422761207,-46.7427023899316,5,kilometer,510.0,"4377,02",15.0,13.0,19.0,24.0,71,05711-001
458223,2022,-23.6153217970138,-46.7467438763734,5,kilometer,206.0,"7546,51",8.0,14.0,8.0,4.0,34,05750-000
458224,2022,-23.6107536083053,-46.7435727926616,5,kilometer,349.0,"7067,88",7.0,4.0,17.0,17.0,45,05639-100
458225,2022,-23.6103119120264,-46.744062120969,5,kilometer,383.0,"6237,33",11.0,15.0,13.0,20.0,59,05741-170
458226,2022,-23.6119775868874,-46.7425558121905,5,kilometer,314.0,"8828,67",9.0,11.0,7.0,11.0,38,05639-100
458227,2022,-23.6111385148711,-46.7473251687074,5,kilometer,248.0,"6667,99",15.0,19.0,9.0,11.0,54,05741-170
458264,2022,-23.595175548216,-46.7298974192346,5,kilometer,157.0,"4574,51",6.0,7.0,5.0,12.0,30,05624-001
458265,2022,-23.5949298116103,-46.7273127037512,5,kilometer,280.0,"6345,12",4.0,9.0,12.0,13.0,38,05624-001
458267,2022,-23.5966942393578,-46.727360132346,5,kilometer,281.0,"5530,19",10.0,12.0,16.0,15.0,53,05624-001
458268,2022,-23.5986334680643,-46.7277892286471,5,kilometer,341.0,"5386,65",10.0,18.0,8.0,13.0,49,05624-001
458269,2022,-23.5980290793225,-46.7303650485937,5,kilometer,280.0,"18546,82",5.0,13.0,14.0,14.0,46,05625-050
458270,2022,-23.5991201693193,-46.729156494254,5,kilometer,469.0,"16098,31",16.0,26.0,26.0,32.0,100,05625-050
458271,2022,-23.5997910813481,-46.7255653927198,5,kilometer,312.0,"21510,6",12.0,26.0,27.0,13.0,78,05624-001
458272,2022,-23.6015050668534,-46.7256762925141,5,kilometer,176.0,"15225,71",10.0,11.0,11.0,6.0,38,05629-900
458273,2022,-23.5984806472996,-46.7256203070766,5,kilometer,545.0,"6794,24",14.0,30.0,22.0,34.0,100,05624-001
458274,2022,-23.6160702326958,-46.7488270266992,5,kilometer,388.0,"5796,9",13.0,16.0,18.0,19.0,66,05750-000
458275,2022,-23.6106522600227,-46.7493724172858,5,kilometer,483.0,"4064,31",12.0,12.0,19.0,22.0,65,05741-170
458277,2022,-23.5907429680279,-46.725689355077,5,kilometer,362.0,"9980,47",6.0,17.0,15.0,15.0,53,05618-080
458278,2022,-23.596453725863,-46.7216191466433,5,kilometer,364.0,"8985,89",11.0,17.0,19.0,20.0,67,05624-001
458279,2022,-23.5979898257107,-46.7240482993313,5,kilometer,386.0,"10362,18",22.0,15.0,11.0,18.0,66,05653-070
458280,2022,-23.5983021071755,-46.7236673336357,5,kilometer,319.0,"14573,9",18.0,18.0,15.0,16.0,67,05653-070
458287,2022,-23.5990256231068,-46.7357983341882,5,kilometer,151.0,"3011,67",6.0,11.0,5.0,13.0,35,05625-050
458288,2022,-23.604357730732,-46.7262998054904,5,kilometer,240.0,"12011,69",11.0,10.0,19.0,18.0,58,05651-002
458290,2022,-23.6115044278134,-46.7292151501532,5,kilometer,689.0,"1648,13",59.0,60.0,62.0,65.0,246,05663-020
458299,2022,-23.6060356357255,-46.7348919136184,5,kilometer,872.0,"21168,4",76.0,95.0,71.0,52.0,294,05625-170
458300,2022,-23.6068237344866,-46.7357562220372,5,kilometer,648.0,"20294,88",64.0,73.0,48.0,28.0,213,05630-090
458301,2022,-23.6077930935263,-46.7351188338414,5,kilometer,648.0,"21230,77",46.0,58.0,54.0,37.0,195,05630-090
458302,2022,-23.6087962434308,-46.734521097824704,5,kilometer,634.0,"17041,56",32.0,55.0,55.0,43.0,185,05630-090
458303,2022,-23.6103046591661,-46.7330022141367,5,kilometer,481.0,"13162,76",37.0,29.0,42.0,23.0,131,05630-040
458304,2022,-23.6087978693693,-46.7406174209959,5,kilometer,440.0,"8693,38",22.0,15.0,17.0,23.0,77,05639-100
458305,2022,-23.6089467855748,-46.7387544968132,5,kilometer,398.0,"15241,02",25.0,36.0,25.0,13.0,99,05639-100
458315,2022,-23.6080716165646,-46.7272759209939,5,kilometer,373.0,"6956,83",18.0,11.0,7.0,15.0,51,05659-000
458316,2022,-23.6061652780263,-46.7273593497291,5,kilometer,234.0,"4696,2",9.0,22.0,21.0,12.0,64,05629-900
458317,2022,-23.613148778628,-46.7381474091082,5,kilometer,245.0,"12102,27",12.0,8.0,5.0,9.0,34,05640-002
458318,2022,-23.6128075246015,-46.7370807678753,5,kilometer,391.0,"13838,8",9.0,22.0,20.0,27.0,78,05640-002
458319,2022,-23.6005058039454,-46.7337410609117,5,kilometer,218.0,"2361,9",8.0,16.0,15.0,13.0,52,05625-050
458320,2022,-23.6024066870571,-46.7322891506981,5,kilometer,429.0,"9490,32",24.0,22.0,21.0,20.0,87,05625-050
458321,2022,-23.6094862858264,-46.7425616642273,5,kilometer,273.0,"8674,66",8.0,17.0,11.0,13.0,49,05639-100
458322,2022,-23.6090629320938,-46.7426322243477,5,kilometer,415.0,"10228,08",20.0,26.0,28.0,23.0,97,05639-100
458326,2022,-23.6100831691064,-46.7449323628761,5,kilometer,172.0,"6486,46",6.0,13.0,6.0,6.0,31,05741-170
458327,2022,-23.6112828836593,-46.7430722759704,5,kilometer,420.0,"8822,45",18.0,12.0,14.0,20.0,64,05639-100
458328,2022,-23.6116892094057,-46.7427657882398,5,kilometer,139.0,"4683,95",5.0,,4.0,6.0,15,05639-100
458329,2022,-23.6124571428045,-46.7421779417558,5,kilometer,750.0,"13215,92",43.0,70.0,47.0,46.0,206,05640-002
458334,2022,-23.6132932914817,-46.7496442205979,5,kilometer,365.0,"3086,38",18.0,20.0,35.0,26.0,99,05750-000
458335,2022,-23.6140776840762,-46.7484390954332,5,kilometer,601.0,"2078,78",33.0,37.0,57.0,47.0,174,05750-000
458336,2022,-23.614636445384,-46.7475815821875,5,kilometer,152.0,"8520,77",4.0,10.0,6.0,8.0,28,05750-000
458337,2022,-23.61484669976,-46.7470971572357,5,kilometer,157.0,"1810,81",11.0,23.0,13.0,15.0,62,05750-000
458340,2022,-23.6116027610976,-46.7507940588377,5,kilometer,375.0,"6904,18",33.0,21.0,18.0,8.0,80,05741-170
458343,2022,-23.6019721989957,-46.733544415657,5,kilometer,457.0,"2377,36",23.0,26.0,29.0,21.0,99,05625-050
458344,2022,-23.6040409020955,-46.7324388537876,5,kilometer,114.0,"1512,5",5.0,13.0,9.0,14.0,41,05625-170
458345,2022,-23.6107440719285,-46.7288108563798,5,kilometer,758.0,"1549,81",76.0,65.0,52.0,55.0,248,05663-020
458346,2022,-23.6121290279513,-46.7295811111306,5,kilometer,237.0,"14606,48",8.0,11.0,8.0,9.0,36,05662-020
458347,2022,-23.6122012659123,-46.7488049250312,5,kilometer,309.0,"1592,33",11.0,26.0,22.0,36.0,95,05741-170
458348,2022,-23.6129360037166,-46.7491491617082,5,kilometer,89.0,"1718,48",6.0,11.0,6.0,8.0,31,05750-000
458355,2022,-23.6089524774792,-46.7283543630267,5,kilometer,736.0,"1709,52",52.0,65.0,70.0,56.0,243,05659-000
458356,2022,-23.608893831656,-46.7289136544938,5,kilometer,464.0,"1614,66",30.0,34.0,45.0,46.0,155,05659-000
458357,2022,-23.6102492406087,-46.7310675132008,5,kilometer,103.0,"13528,95",8.0,3.0,,4.0,15,05630-040
458358,2022,-23.6125323166954,-46.7305770317181,5,kilometer,38.0,"10462,5",0.0,0.0,5.0,,5,05662-020
